date,Combined Equal-Weight,Combined Min-Variance,Combined Max-Sharpe,Combined Risk-Parity,Equity Equal-Weight,Equity Min-Variance,Equity Max-Sharpe,Equity Risk-Parity,Crypto Equal-Weight,Crypto Min-Variance,Crypto Max-Sharpe,Crypto Risk-Parity,Equity+Sentiment Tilt
2020-10-19,,,,,,,,,0.01499738070744435,0.02407195765633743,0.008003702491302762,0.015774942000375106,
2020-10-20,,,,,,,,,-0.022213425468937426,-0.0005174874742037432,-0.04160969938208736,-0.020776856574367692,
2020-10-21,,,,,,,,,0.054879308116212576,0.05564275047485205,0.05021401946981803,0.054946424710573157,
2020-10-22,,,,,,,,,0.02784915510130621,0.015292186225327457,0.04866930757380484,0.026857218534146358,
2020-10-23,,,,,,,,,-0.007714060513975308,-0.005964704960618638,-0.015623995193299616,-0.007615256487583841,
2020-10-24,,,,,,,,,0.01576710172702136,0.011375803183465585,0.0034909580564064313,0.015814260753684608,
2020-10-25,,,,,,,,,-0.008168543358127035,-0.010275224366293429,-0.01550983104778235,-0.008200725448204856,
2020-10-26,,,,,,,,,-0.022532438611657046,-0.007474859567070563,-0.03046533081105824,-0.02155547081553082,
2020-10-27,,,,,,,,,0.015420105915731465,0.030520355466686133,0.012563810967874994,0.016222997938012844,
2020-10-28,,,,,,,,,-0.023111708865827422,-0.02867610567927369,-0.03773386993548017,-0.023400567525828805,
2020-10-29,,,,,,,,,-0.008184334694409667,-0.00039636132489979416,-0.019504486848386272,-0.007572459521410206,
2020-10-30,,,,,,,,,-0.018665028500040506,-0.0018405532540306142,-0.015174391236896234,-0.017828211587318708,
2020-10-31,,,,,,,,,0.008407130841797849,0.011063124072181222,0.003734335209492811,0.008710828152745298,
2020-11-01,,,,,,,,,0.009479899135041459,-0.000616978627043459,0.03169318557592139,0.008256296632277366,
2020-11-02,,,,,,,,,-0.03653268886625193,-0.01951866668383461,-0.044643622662502214,-0.03552215926335753,
2020-11-03,,,,,,,,,-0.0032994927041297695,0.01983492707983506,0.016524665758944748,-0.0023526042277081404,
2020-11-04,,,,,,,,,0.004323697240461589,0.0018875364855869981,0.018547836709649875,0.00378791385983339,
2020-11-05,,,,,,,,,0.04879115808716291,0.06861190007964504,0.04189096769804418,0.050328257607339735,
2020-11-06,,,,,,,,,0.05615329796816908,0.02668246426317138,0.08242630228822229,0.05367878171470404,
2020-11-07,,,,,,,,,-0.043483015895242116,-0.042178662275322513,-0.05875077220452048,-0.04328028655018673,
2020-11-08,,,,,,,,,0.033233010250257426,0.030021326924756654,0.04548629331912326,0.03260632384364373,
2020-11-09,,,,,,,,,-0.019588407856058886,-0.012639496090213437,-0.013356764814665112,-0.019336030309165794,
2020-11-10,,,,,,,,,0.0004896625641006124,0.004169795435028783,0.0035312811005452213,0.0006838642948873491,
2020-11-11,,,,,,,,,0.010143437677480173,0.01724256806690023,0.012155763493354302,0.010428749281149263,
2020-11-12,,,,,,,,,0.0005386886858012807,0.014324598988550938,0.0013189778725065052,0.0013136789969337883,
2020-11-13,,,,,,,,,0.028636976284083973,0.020064255065415426,0.015484206675307062,0.028375864722002802,
2020-11-14,,,,,,,,,-0.015612969029313563,-0.004066611475275943,-0.019522783641279635,-0.014909636731374359,
2020-11-15,,,,,,,,,-0.016525656529147482,-0.0017707057295486726,-0.0233945822627718,-0.015279640417608115,
2020-11-16,,,,,,,,,0.046549892129067176,0.04764987686832242,0.03488679512994579,0.04676075982083108,
2020-11-17,,,,,,,,,0.05204232760453974,0.05566021576064577,0.051444140649879636,0.05242544693555781,
2020-11-18,,,,,,,,,-0.009936278849795133,-0.00809596906147419,-0.012350981319193011,-0.00942832151871596,
2020-11-19,,,,,,,,,0.005675267946849406,0.011373937088228628,-0.007665557918405688,0.006046386680156709,
2020-11-20,,,,,,,,,0.05302752846407591,0.058050153850603414,0.08567425792952497,0.05221425238666454,
2020-11-21,,,,,,,,,0.14395623030867744,0.18647791454811874,0.08900286421551279,0.1464718483123527,
2020-11-22,,,,,,,,,-0.02676237164833182,-0.026606828201031486,0.04117983978847011,-0.028475471673576284,
2020-11-23,,,,,,,,,0.12948090591086447,0.18079696934463746,0.052066046047243804,0.1329096877530783,
2020-11-24,,,,,,,,,0.1091031730000655,0.11849269003149589,0.06247141682223173,0.11171987878816479,
2020-11-25,,,,,,,,,-0.05342953924272913,-0.04472183959750545,-0.05236994389044018,-0.05247592961515092,
2020-11-26,,,,,,,,,-0.12392013507113164,-0.12158925636983106,-0.10046440772718468,-0.1241597092953115,
2020-11-27,,,,,,,,,0.023913509429615957,0.038606475831249924,0.009535005964118505,0.025399458997076147,
2020-11-28,,,,,,,,,0.05253747523602772,0.06279136978200744,0.10691965511976467,0.051558650148221224,
2020-11-29,,,,,,,,,0.019677655309619617,-0.002477405546383026,0.02240396833656185,0.018139438910514682,
2020-11-30,,,,,,,,,0.07097510416991822,0.08109395374780448,0.04852496474035252,0.07159306867788287,
2020-12-01,,,,,,,,,-0.06797176128702298,-0.05171022238872155,-0.06005792412535257,-0.06605698095476421,
2020-12-02,,,,,,,,,0.02107460233857528,0.020972566869661306,0.017600943099662505,0.021349257171888753,
2020-12-03,,,,,,,,,0.015067967051520883,0.018952447216961876,0.01816031183215062,0.01555587507808068,
2020-12-04,,,,,,,,,-0.08152350861517088,-0.051890164033559553,-0.07150911368869012,-0.07834275440276661,
2020-12-05,,,,,,,,,0.044238282876390825,0.027569199977118125,0.04476380171936308,0.04236915992312569,
2020-12-06,,,,,,,,,0.00936906866071846,0.009468206948768263,0.009709356658126398,0.008750854274296843,
2020-12-07,,,,,,,,,-0.015699276533872188,-0.008966964289472454,-0.019368694181236216,-0.014579357653749228,
2020-12-08,,,,,,,,,-0.07034257497418472,-0.0539023326515682,-0.06546592861887789,-0.06854236831107344,
2020-12-09,,,,,,,,,0.03684153008369282,0.02192208581168675,0.042402132563488945,0.0341261475934934,
2020-12-10,,,,,,,,,-0.027883689824153537,-0.018021919411544404,-0.029822451691721798,-0.026578067901876768,
2020-12-11,,,,,,,,,-0.02693740816192984,-0.013176350209218899,-0.023342762635494087,-0.02532082224923636,
2020-12-12,,,,,,,,,0.02762033983663024,0.033922471366576445,0.03891860038888881,0.028837987241779654,
2020-12-13,,,,,,,,,0.04034339937304878,0.019234375937560763,0.043299634493376746,0.037983602091940356,
2020-12-14,,,,,,,,,-0.004087447267204858,0.00040117535567724344,0.001480937432864557,-0.003531505934134841,
2020-12-15,,,,,,,,,-0.0036798828565478784,0.005547017257284326,-0.003879090233128054,-0.0019597310487457498,
2020-12-16,,,,,,,,,0.10546735210971075,0.09161939797181344,0.10097511924914834,0.10285276219470882,
2020-12-17,,,,,,,,,0.009888917234906036,0.04710030237952339,0.021748029814196296,0.013656764396598091,
2020-12-18,,,,,,,,,0.015155018381917908,0.010478168868782469,0.011440710669486534,0.015326877543342589,
2020-12-19,,,,,,,,,0.013790445494300932,0.02261012478558526,0.011379862867149992,0.015537049615022143,
2020-12-20,,,,,,,,,-0.0055759793954341386,-0.01153849377003184,-0.02111254835925638,-0.005247073409972816,
2020-12-21,,,,,,,,,-0.06155292567046387,-0.037807669340366966,-0.04384722461989402,-0.059872310581889215,
2020-12-22,,,,,,,,,0.0029169318350360084,0.02283829040219828,0.023439808278919727,0.00614276473319933,
2020-12-23,,,,,,,,,-0.16479064545891137,-0.07316614645589849,-0.09532103825741686,-0.15490226540945817,
2020-12-24,,,,,,,,,0.13088720446010557,0.05455694341731099,0.09018533746143605,0.12155851273269679,
2020-12-25,,,,,,,,,0.02590357313179433,0.03344758483088455,0.020037769336725034,0.02865257421236766,
2020-12-26,,,,,,,,,-0.0021636567802180593,0.04501186582981446,0.025364412341217224,0.0024803041832191716,
2020-12-27,,,,,,,,,0.010300683386022625,-0.0003096423634375103,0.005268176207367746,0.01078777331331296,
2020-12-28,,,,,,,,,0.026982186027916952,0.023666822282748325,0.052981216072649,0.02729533563949426,
2020-12-29,,,,,,,,,-0.021987362638587374,-0.009799325451448106,0.012891425421849555,-0.021392233483645055,
2020-12-30,,,,,,,,,-0.00791083225521614,0.03070480138652892,0.010198000853503041,-0.0037596381711762395,
2020-12-31,,,,,,,,,-0.010734631048652776,0.004111922211889689,-0.007369406663018696,-0.00995967948798324,
2021-01-01,,,,,,,,,0.011329133285298942,0.010497827442036525,0.0036584180439216854,0.009481447108800441,
2021-01-02,,,,,,,,,0.02072716260525204,0.06967155824695803,0.07817238190371743,0.028979658126897803,
2021-01-03,,,,,,,,,0.11625440576667895,0.04443132554012729,0.06431795015147845,0.11441927028198043,
2021-01-04,,,,,,,,,0.04516079223322002,-0.0019106754910533346,0.002450455349210186,0.03689403104106884,
2021-01-05,,,,,,,,,0.04535021621589661,0.037717305796749846,0.07550365277467588,0.043120406073867565,
2021-01-06,,,,,,,,,0.17477270939392503,0.07739704566953604,0.11485584079184238,0.15353701111629708,
2021-01-07,,,,,,,,,0.01246324314431502,0.04539162269991247,0.03908745772206363,0.011680830550623925,
2021-01-08,,,,,,,,,-0.007003682538939726,0.01864441113145938,0.029897014256560765,-0.004193295373591986,
2021-01-09,,,,,,,,,0.08814075491705675,0.024588189373871343,0.008015371348666723,0.08539194158108851,
2021-01-10,,,,,,,,,-0.026760593955873282,-0.023683517992550026,-0.04949065172577369,-0.024134007780238897,
2021-01-11,,,,,,,,,-0.1287050223078924,-0.0944406461541209,-0.08260782055741174,-0.12865969873349764,
2021-01-12,,,,,,,,,-0.01873015718865717,-0.039313241112862225,-0.032702306060457174,-0.02348017409530046,
2021-01-13,,,,,,,,,0.0823859488799264,0.09081525812307915,0.09731146662929836,0.08410553453242932,
2021-01-14,,,,,,,,,0.019721432969461637,0.03710737661884667,0.04382953297353017,0.024174253253669696,
2021-01-15,,,,,,,,,-0.03879468771114989,-0.046382046225997516,-0.05286253572336169,-0.03911017402347743,
2021-01-16,,,,,,,,,0.026781295053940557,-0.007208950508846558,0.01670682223346232,0.02303225437764061,
2021-01-17,,,,,,,,,0.002929735952032664,-0.01001279827360127,0.0033297664029824036,0.00030754899991927145,
2021-01-18,,,,,,,,,0.025718389419126575,0.025410546072600692,0.01647371406428992,0.026763929674236745,
2021-01-19,,,,,,,,,0.009387901143479227,-0.012790609778763028,-0.0029331200223448465,0.00842309526357786,
2021-01-20,,,,,,,,,-0.00588969894780378,-0.010821438795174169,-0.007976906781015994,-0.0066152789001732186,
2021-01-21,,,,,,,,,-0.12997330223040066,-0.12204754891229488,-0.14447836226573268,-0.13018576518322436,
2021-01-22,,,,,,,,,0.060561232008807364,0.061449367168768504,0.08228038177684895,0.061247202648585776,
2021-01-23,,,,,,,,,-0.0021043045962372054,-0.016648289041543966,-0.023475809051683665,-0.0034463227793419086,
2021-01-24,,,,,,,,,0.027888783873007285,0.012557271985922372,0.021714584450430834,0.028540890066565558,
2021-01-25,,,,,,,,,-0.022128620741430138,-0.0029336096795766512,-0.0072277951802535495,-0.020453210620189174,
2021-01-26,,,,,,,,,-0.002506439651979331,0.002871638412416986,0.007320272970059076,-0.0018563976748242718,
2021-01-27,,,,,,,,,-0.07433293275748029,-0.06196553673359922,-0.07042804141974612,-0.07331761965940838,
2021-01-28,,,,,,,,,0.09385199353492835,0.09256813501387805,0.09694655084789901,0.0918095740192314,
2021-01-29,,,,,,,,,0.02826646477641599,0.0367989797630269,0.023677413770551048,0.02856490809299873,
2021-01-30,,,,,,,,,0.07294494996215131,-0.0070254558512205505,0.004739316599019141,0.053171632296856286,
2021-01-31,,,,,,,,,-0.016892319482285013,-0.028412062284939216,-0.03703988832120335,-0.02026151945573683,
2021-02-01,0.010204431715737181,0.0017873350610353037,0.020482336306124012,0.008671617334246434,0.008517686014717273,0.0012388587404537866,0.014079642378313403,0.007724993274205844,0.018638160220836718,0.01971296938997296,0.04343663535054301,0.020461348432684382,0.014458617687328913
2021-02-02,0.021403561784053605,0.007369336922773731,0.041301451423828364,0.01822225545784885,0.017473889706152945,0.006843959423317121,0.02186162614639758,0.015527275305824189,0.04105192217355688,0.04323016572247836,0.07728939515088905,0.042074214903852276,0.022354044391144478
2021-02-03,0.009427809957152512,-0.003966584653049633,0.02326904337833054,0.003994374861418301,0.0019027846101926735,-0.0031834018392048217,-0.010866690085106427,-0.001686618434060723,0.0470529366919517,0.045047215096874,0.06772912385058352,0.04787892616999302,-0.010174333519232467
2021-02-04,0.004677017929212065,0.0018670482095433025,-0.013050287245928834,0.004489913819902873,0.009138734300265725,0.001966986633829149,-0.010756923582687058,0.0072730579071785635,-0.017631563926056235,-0.02177220078653344,-0.023637455306454364,-0.02009638749549083,-0.010770833305071554
2021-02-05,0.01929836944865081,0.015213074323968963,0.02933385108111724,0.016363750333241566,0.006317001689045663,0.014844544832751692,0.0014226770585759956,0.007846118848022129,0.08420520824667656,0.05852423920111694,0.07416066431809856,0.0813201527238536,0.0007056780582160273
2021-02-06,,,,,,,,,0.02224549467936311,0.01562701480759238,0.0267663376053618,0.01863396321955328,
2021-02-07,,,,,,,,,-0.0031776159818694086,-0.0064934347867939965,-0.011663361113256781,-0.004282821044367011,
2021-02-08,0.02434997490930227,0.0033164726550724715,0.1014717388557217,0.0185058337409414,0.013036997474039065,0.003293013964510364,0.027829013350566215,0.009986053279386349,0.08091486208561834,0.15011220153849414,0.12307942532969225,0.09058297757161156,0.028225102303374078
2021-02-09,0.008633479616969735,-0.001765321042080489,-0.002713312485224637,0.005355986096171821,-0.0027438667563593655,-0.00141485852337209,-0.0186791480805886,-0.002788086638489981,0.06552021148361525,0.05013097507616903,0.011438784650967902,0.06610967335211224,-0.018201614128922263
2021-02-10,0.008348949512855613,-0.006356371409991079,0.001629356359817398,0.004391486610341623,0.0014557026145883098,-0.00668116189454746,0.006985195971645665,1.7212769043915257e-05,0.04281518400419214,-0.00781746552333972,0.019446904601551882,0.033429860325506,0.007578870772176294
2021-02-11,0.012119537999230363,-0.004533228235205381,0.05099356681190221,0.008179672253719517,-0.001030383556659906,-0.004739578018193008,0.0023671207056199725,-0.0012840088333748998,0.07786914577868172,0.10838777875124908,0.041924357960813445,0.08214891420629872,0.003510644546329566
2021-02-12,0.012771234706878482,0.00437841961544849,0.022997969419225734,0.009318076992463028,0.004467629428637099,0.004429854911555205,0.0005621241789607163,0.003942206676813344,0.05428926109808539,-0.0052495706194611936,0.013211689716875405,0.04349385364482795,0.000133748933558008
2021-02-13,,,,,,,,,0.09582165507240964,0.0715135582459801,-0.01109461409674259,0.09606802548993944,
2021-02-14,,,,,,,,,-0.029392275423807516,0.0019678880838897815,0.004216981110044321,-0.0243385972531123,
2021-02-15,,,,,,,,,-0.0442129748696292,-0.0428585668676437,-0.012206950855611956,-0.04424331563497882,
2021-02-16,8.878331594455713e-05,-0.010127825843383264,0.011965087397398226,-0.002748366358973031,0.0005560289992204572,-0.009705146427731877,-0.0015729897473434951,-0.002920301314340188,-0.0022474451004349414,0.018410861867807042,0.013420257839869486,0.0010531198783257983,-0.00038654488172831385
2021-02-17,0.00907787279586501,0.006026719543337013,0.02052733998404002,0.007284652571986966,0.002470031678470779,0.006290960389089065,-0.011639242663206215,0.0026031441125598876,0.04211707838283616,0.0498906801513205,0.04582523201988768,0.044148802076265925,-0.01175336756661159
2021-02-18,-0.004446512107421033,-0.007523978443829951,-0.004197819860228813,-0.003512688773346927,-0.005919355778125219,-0.009093162179732177,0.00044927893449667227,-0.0044398956899337075,0.0029177062460999047,0.00017027997631688645,0.0177401475383973,0.002835462006607885,-3.076869846247806e-05
2021-02-19,0.009084852155601876,-0.00807282258132545,0.040038094770581845,0.0041930260497167375,0.0011058595895655542,-0.0077073155485909385,-0.0003958752211241778,-0.0019135645087672258,0.04897981498578349,0.07876312973529198,0.044931057302031105,0.05276839164814021,0.0004971019832128124
2021-02-20,,,,,,,,,-0.017299540561226037,-0.012004109161391979,0.01797568039333789,-0.01754543615677217,
2021-02-21,,,,,,,,,0.024297174916646205,0.027993746507005885,0.013300974280494841,0.02453110162763899,
2021-02-22,-0.00868332831267409,0.0009766871476264898,-0.04571336754281142,-0.007059191131896552,0.0021419187071920528,0.001477966227910293,-0.015936893231360764,0.0001855234623798662,-0.0628095634120048,-0.07162302439948517,-0.05951639765283366,-0.06628088896666326,-0.01642883322242896
2021-02-23,-0.02610771316507361,-0.006774190099202755,-0.07776698947968824,-0.018824697387209946,0.000247470338147786,-0.0069378553578621095,-0.00932187737963878,-0.0008434977957703977,-0.1578836306811806,-0.13014091571975575,-0.11273926379210249,-0.15436645887047873,-0.009360410344094253
2021-02-24,0.01875870301090632,-0.0006615250099434813,0.024009665347274455,0.012991273329062948,0.014576435503532909,-0.0006860345430731345,0.013551916391677023,0.009633992293196364,0.03967004054777338,0.032999374683522646,0.03608113245822006,0.0386082019230326,0.01428546944235123
2021-02-25,-0.024130059591711495,-0.009064950782332711,-0.05670240544910012,-0.020438178652098394,-0.018364899811465815,-0.009023800098071286,-0.02995484706974942,-0.01611815323098639,-0.05295585849293988,-0.05741688127017255,-0.058905181213191334,-0.05384175995411057,-0.03139796158439788
2021-02-26,-0.010366431104046591,-0.01742932126630513,0.008946288573000304,-0.011889709018296554,-0.012928311779984667,-0.017548812709713296,0.00012169051750457074,-0.013220648978726851,0.0024429722756437815,-0.014806406663590291,0.004372580174461841,-0.0024034752221875396,0.001284606051037662
2021-02-27,,,,,,,,,0.030875544497424058,0.010529831321276124,0.013140198022769568,0.02641494465244904,
2021-02-28,,,,,,,,,-0.04371588305482724,-0.03088778583028065,-0.02586361634387295,-0.041504972333779575,
2021-03-01,0.027648109503017663,0.009422883428353578,0.05020826454362149,0.023621411192336256,0.019963326496913788,0.008972522568562492,0.018111272430074685,0.01807831134628467,0.06607202453353705,0.08288744620664616,0.05848505226019995,0.06872260356782013,0.017964548229190885
2021-03-02,-0.004995095667853328,0.005423865185612454,-0.017347043202585795,-0.0031910049761019327,-0.002791341663546041,0.005342680523986822,-0.006611425197860285,-0.0016235253084182879,-0.016013865689389763,-0.023867293728652053,-0.03662071885914953,-0.01664421816445495,-0.007320262281181844
2021-03-03,-0.0003332089387182882,-0.01227901834838838,0.010554180699764793,-0.004458856863121626,-0.007037085444928419,-0.012285264374401986,-0.02080206979801176,-0.009658638820100172,0.03318617359233237,0.04218074211684801,0.026138627328724375,0.0353878220700453,-0.020890171190404767
2021-03-04,-0.009153766461762134,-0.004561397550171815,-0.030788969449425378,-0.008711197098237823,-0.007899217627752664,-0.004068964685200839,-0.018985374382497946,-0.008187802714733867,-0.01542651063180949,-0.023660327805150753,-0.05435601527455809,-0.016914321702905678,-0.019013233011739007
2021-03-05,0.013226334721981788,0.014537912578328661,0.016355296051223295,0.014142469873551273,0.017580768996769722,0.01469118856914648,0.013199401728103155,0.017044225929082477,-0.008545836651957895,0.0015955715091834596,0.021652942995509912,-0.0069933177704654915,0.01367303665557777
2021-03-06,,,,,,,,,0.009728254619080622,0.0012900134655539099,-0.006210968468471938,0.01024364106725397,
2021-03-07,,,,,,,,,0.028383768233542828,0.03985211197396057,0.029826066625447227,0.030329132864617827,
2021-03-08,0.004461557087061157,-0.005039393195533382,-0.0025202562656071216,0.002503248483273604,0.0018204582191550921,-0.004952285362728291,-0.026902734924302625,0.0003035311742644532,0.01766705142659148,0.018695445431213212,0.011038659176669467,0.0186827470400524,-0.02728185395644949
2021-03-09,0.013254338704809365,0.007069667112012485,0.034414219669707716,0.012227083474871564,0.007318624501726561,0.006950284631403102,0.01715145877802203,0.008516262504303115,0.042932909720223386,0.044515257882607615,0.05431519232326524,0.04293487586487513,0.01797157865039023
2021-03-10,0.003480025766252346,0.008240229614464103,0.0021473567901440995,0.004290676782812923,0.009821255768227701,0.008742953130557802,0.001336354093253478,0.008251746866129454,-0.028226124243624442,0.0022009729892324154,-0.009494630632747539,-0.024272163809694856,0.0016647665223149218
2021-03-11,0.004812708500153618,0.0010214367442229757,0.016529200763979585,0.004557746206565869,0.00529644073907005,0.0005123858178590851,0.01633212521016135,0.004826234689024867,0.0023940473055714564,0.021869756065042104,0.015535510945420621,0.0052431466071752395,0.01651254197390902
2021-03-12,0.0025552918773153036,0.004168642502099673,-0.011398408890396622,0.0033902331736405493,0.007082392417840365,0.004604001112144505,0.012931051961313103,0.006209174267093889,-0.02008021082531,-0.0171113943978386,-0.03504715861827885,-0.018500409986582204,0.01272737720017136
2021-03-13,,,,,,,,,0.07880501646479617,0.07470202569979886,0.0671438603917623,0.07917750100523946,
2021-03-14,,,,,,,,,-0.04799197369537732,-0.03652162843084206,-0.035141678583453115,-0.046867756594099245,
2021-03-15,-0.0011713058424096998,0.013703245835055023,-0.032749394064239774,0.0027781827661804534,0.005841980012247008,0.01391708076537832,-0.005896704375626397,0.007756697000654563,-0.03623773511569324,-0.04598325862823525,-0.04321864444967084,-0.03808691337501663,-0.005228242009828446
2021-03-16,0.007015489487125954,0.005417904743731139,0.02928700869847681,0.006678324162638497,-0.00020791992646234755,0.005204227069182662,0.0027798637646904443,0.002338622288011534,0.043132536555067456,0.028513569654008426,0.08486349605435681,0.040279220535537494,0.002505850045414612
2021-03-17,0.006925596336963362,-0.007444473992466928,0.022862963530835764,0.003420031967346273,0.0021785532396102394,-0.00799694247232266,-0.001310149983855037,-1.8907500262582187e-05,0.030660811823728977,0.03757586092734707,0.061419033412659446,0.031033106720235498,-0.0007860715728937641
2021-03-18,-0.01504850789771685,-0.00697979499706503,-0.019889666157469656,-0.01267777927335485,-0.01347521339947774,-0.006893188761487548,-0.011299117843787367,-0.011636305611949243,-0.02291498038891239,-0.02058702712809721,-0.04884288250110952,-0.02269239819289448,-0.012047553795151664
2021-03-19,-0.0007063611481626301,-0.0015518325136082657,0.007720038980706396,-0.0013267010608710352,-0.004686513277944682,-0.0014642805802097705,-0.0031031822315360454,-0.003947604849726837,0.019194399500747632,0.02328871560713832,0.025074265800965966,0.02024364888949081,-0.0031795451883504865
2021-03-20,,,,,,,,,0.01827007279656291,0.006451671896820348,-0.027823257046804634,0.015418271610836304,
2021-03-21,,,,,,,,,-0.01614450250996269,-0.007885068103444632,-0.013869099583674887,-0.014852796381285605,
2021-03-22,-0.00010487066879600693,0.008683607899812477,-0.02343237642240529,0.0028934750293810045,0.005873122338467358,0.00886949837536605,0.010059148052253985,0.0071492961518991845,-0.029994835705112837,-0.04768371494917234,-0.05764173893452022,-0.033326989133713104,0.01035097397830325
2021-03-23,-0.0055651151834878385,-0.0007824432023762656,-0.0005537576718388001,-0.004305334749663188,-0.008100983457706074,-0.0006763682061010516,-0.00958010023842001,-0.005749280487916932,0.007114226187603334,0.004461602538809638,0.005484997335090378,0.006447961389993072,-0.009957308009961413
2021-03-24,-0.013883901971090518,-0.005776293744382968,-0.025000484562373422,-0.011510009993072319,-0.003305425688800321,-0.005663169076098628,-0.004867954767366675,-0.0046071412623619355,-0.0667762833825415,-0.044518353994532175,-0.03908631633075115,-0.06335220682439507,-0.005147431759838809
2021-03-25,0.00575361294981287,0.002132463880265898,0.0010076847785195696,0.005085225984582297,0.007122806063378129,0.0024334841611476014,0.0083030678808774,0.005934183299154307,-0.0010923526180134256,-0.014639345659066206,-0.001947585328919815,-0.003268532887721035,0.008162950021186992
2021-03-26,0.03094468102817685,0.017961470324270288,0.05204989686842042,0.027303232546942294,0.019635042704920398,0.017449982712043698,0.025994039064156874,0.019449347930593705,0.08749287264445915,0.08552411966716249,0.07972069049091444,0.08755771805172752,0.025948531423954004
2021-03-27,,,,,,,,,-0.008717834840823146,0.0051305394432563,-0.0024575391184565084,-0.0067019261181204565,
2021-03-28,,,,,,,,,0.004100426246299149,0.0003044222376326085,0.003282297865802964,0.0026883923929299025,
2021-03-29,0.00720851876096163,0.010849831168402015,0.015943957649686147,0.007305683758220401,0.0011022909356362366,0.010848246677744254,0.0058648378935424504,0.003402368944099375,0.037739657887588596,0.031926227259743666,0.027019134575720628,0.038198490625617094,0.005813930033430368
2021-03-30,-0.0005418116981099119,-0.009326265934458712,0.008857685421723691,-0.0029134059186548896,-0.003326924065019588,-0.009350559177143912,0.006034337454031872,-0.005031144783968459,0.013383750136438466,0.020229758048537178,0.015604580980224797,0.014699283751129145,0.005815820961705319
2021-03-31,0.010304119991946515,0.0005186610535593697,0.0009513428029391567,0.007801682972953047,-0.00091454863134901,0.0007244874712149374,0.0019403919516491031,-0.0003246879603864631,0.06639746310842415,0.07098986158749944,-0.0032195878577974185,0.0692862858486041,0.0027421796338001334
2021-04-01,0.014672578757863942,0.00724264135702576,0.00451858684783594,0.0122744777209268,0.011919235422437929,0.008333384240103539,0.008005998368747847,0.0111873372995194,0.028439295434994006,-0.006643835078719268,0.003071913916926431,0.024862353838729347,0.009999273023486186
2021-04-02,,,,,,,,,0.05350906897952605,0.02348572668376267,0.020036673054430888,0.05152720308738748,
2021-04-03,,,,,,,,,-0.05050095907334438,-0.013924668343161044,-0.026265857490676427,-0.04679242188884224,
2021-04-04,,,,,,,,,0.08008234444670534,0.06690021446718317,0.031425806574825174,0.07925171700543701,
2021-04-05,0.023081966962157613,0.011809149226111176,0.004444369340130265,0.01704812901133078,0.005203894475596236,0.011468798732858184,0.003984066035167861,0.008090222204570691,0.1124723293949645,0.03563931721961737,0.016547926743501244,0.09800923813878565,0.0064029707152722885
2021-04-06,0.0059664400990261214,-0.0013402830622907013,-0.0027766092519601352,0.003183089904919766,0.00031178142225714674,0.00020512274197049735,-0.0015838766450649243,0.0004881030820912291,0.034239733482870995,-0.008582587766492365,-0.001711385751077735,0.028218535544089964,-0.001272644549492224
